2021-02-25,9.42,19.529,12.879,6.81,13.627,9.549,7.7,16.793,5.503,4.181,7.928,6.097,8.801,21.173,18.142,12.787,4.5,16.348,8.574,12.829,10.553,7.487,30.92,9.189,12.507,5.795,9.578,14.407,7.797,5.466
2021-02-26,9.429,19.693,12.521,6.998,14.405,9.576,7.385,16.475,5.487,4.293,8.004,6.129,8.778,20.14,17.693,12.815,4.674,16.071,8.675,12.958,9.895,7.482,31.121,9.379,12.6,5.732,9.583,14.515,7.635,5.472
2021-03-01,9.476,18.673,12.167,7.137,15.084,9.444,7.464,16.46,5.581,4.457,7.798,6.043,8.902,20.308,18.167,12.704,4.934,16.269,8.749,12.394,10.331,7.703,32.451,9.18,12.797,5.903,9.55,14.289,7.543,5.312
2021-03-02,9.431,19.278,11.685,7.241,15.755,9.524,7.547,17.144,5.549,4.653,7.642,6.047,8.917,20.812,17.529,13.3,4.914,16.19,8.768,12.125,9.979,7.926,32.231,9.14,12.407,5.993,9.446,14.603,7.459,5.487
2021-03-03,9.171,19.351,11.659,7.019,16.181,9.519,7.813,17.027,5.588,4.444,7.398,5.926,9.015,20.165,18.2,13.268,4.848,16.141,8.77,12.62,9.911,8.256,31.391,9.138,12.627,6.041,9.58,15.315,7.288,5.493
2021-03-04,9.315,18.078,11.366,7.431,16.07,9.603,8.026,16.179,5.6,4.332,7.358,5.89,8.998,20.438,18.142,13.498,5.227,16.457,8.76,12.384,9.795,8.229,31.974,9.314,12.609,6.288,9.795,14.96,7.4,5.381
2021-03-05,9.16,18.259,11.305,7.247,15.72,9.362,7.982,17.271,5.573,4.159,7.156,5.86,8.895,20.088,18.113,13.959,5.191,16.413,8.617,12.513,9.695,8.246,34.351,9.571,11.909,6.213,10.209,14.525,7.172,5.534
2021-03-08,9.197,18.048,10.97,7.278,15.396,9.346,8.1,17.066,5.672,4.12,6.724,5.874,8.679,20.563,17.597,13.773,4.975,16.538,8.789,12.69,10.415,8.34,33.529,9.543,12.013,6.401,9.575,15.077,7.155,5.516
2021-03-09,9.292,18.552,11.435,7.22,15.437,9.204,7.858,16.717,5.584,3.973,7.065,5.706,8.684,20.292,16.642,14.03,5.088,16.494,8.549,12.864,10.201,8.268,33.315,9.624,11.91,6.518,9.68,15.161,7.225,5.398
2021-03-10,9.493,18.107,11.213,7.479,15.49,8.974,7.861,16.039,5.664,3.896,6.941,5.56,8.539,20.993,16.54,13.655,4.963,16.019,8.468,12.715,10.654,8.073,31.99,9.709,12.038,6.46,9.854,15.039,7.164,5.424
2021-03-11,9.454,18.218,11.443,7.537,15.408,8.996,7.949,16.878,5.85,3.97,6.867,5.835,8.358,20.475,16.068,13.384,4.828,15.868,8.448,12.407,10.597,8.306,31.664,9.259,12.055,6.144,9.895,14.946,7.177,5.318
2021-03-12,9.4,19.021,11.364,7.68,15.13,8.447,7.826,17.867,5.773,4.156,6.918,5.83,8.194,20.89,15.419,13.779,4.622,15.765,8.542,12.027,10.72,8.08,33.836,9.287,11.981,6.64,10.141,15.942,7.209,5.367
2021-03-15,9.359,18.207,12.062,7.662,14.263,8.602,7.751,18.279,5.844,3.971,7.011,5.79,8.535,20.76,16.205,13.653,4.707,16.12,8.436,12.425,10.759,8.111,33.548,9.225,12.466,6.701,9.822,16.715,7.061,5.427
2021-03-16,9.041,19.637,11.471,7.596,14.272,8.88,7.799,18.127,6.093,4.09,7.064,5.913,8.59,20.863,17.045,13.51,4.719,16.236,8.506,12.459,11.103,8.103,32.692,9.011,12.695,6.745,9.695,15.797,7.068,5.351
2021-03-17,8.915,19.557,11.813,7.647,13.904,8.795,7.754,18.604,5.874,4.118,7.31,5.717,8.728,19.995,16.627,13.743,4.833,16.384,8.461,13.493,11.227,8.431,30.485,8.809,13.096,6.914,9.616,16.134,7.144,5.295
2021-03-18,8.75,19.392,12.271,7.769,14.197,8.909,7.719,18.468,5.863,3.963,7.319,5.821,8.616,20.503,16.77,14.064,4.841,16.062,8.411,13.456,11.43,8.403,32.273,8.977,12.99,6.976,9.716,16.261,7.161,5.337
2021-03-19,8.565,18.463,12.289,7.948,14.78,8.637,7.606,18.321,5.861,3.803,7.266,5.802,8.671,20.801,16.377,13.751,4.425,15.559,8.273,13.715,11.539,8.351,32.928,8.999,13.257,6.86,9.626,16.273,7.186,5.207
2021-03-22,8.59,17.573,12.636,8.123,14.82,8.556,7.168,18.615,5.939,3.755,7.114,6.089,8.761,21.17,16.572,13.731,4.534,14.838,8.105,13.098,11.766,8.253,33.304,8.895,13.137,6.862,9.396,16.005,6.845,5.312
2021-03-23,8.54,18.392,12.656,8.325,15.197,8.582,7.41,18.513,5.866,3.72,6.862,6.067,9.037,20.821,16.669,13.749,4.287,15.381,8.228,12.903,11.789,8.226,33.32,9.389,13.177,7.29,9.463,15.316,7.136,5.257
2021-03-24,8.789,17.865,13.077,7.855,15.399,8.719,6.884,19.402,6.085,3.675,7.125,6.138,8.841,20.869,16.513,13.347,4.639,15.448,8.072,12.819,11.975,8.182,31.282,9.061,12.825,7.562,9.692,14.238,7.076,5.621
2021-03-25,9.028,17.468,13.11,8.001,15.419,8.309,6.672,18.691,6.387,3.582,7.348,6.084,9.062,20.497,15.999,13.394,4.456,15.38,7.999,12.291,12.285,8.051,31.154,8.838,13.506,7.44,9.875,14.176,6.773,5.421
2021-03-26,8.716,18.102,13.769,8.108,14.944,8.212,6.643,19.1,6.192,3.491,6.882,6.237,9.506,21.803,15.841,13.247,4.332,15.387,8.102,12.084,12.639,7.926,31.743,8.64,13.217,7.328,9.343,14.492,6.756,5.401
2021-03-29,8.734,18.516,13.079,8.334,14.579,7.82,6.779,18.424,6.121,3.544,6.89,6.349,9.053,21.266,15.33,13.226,4.274,15.598,8.093,11.395,12.705,7.794,32.622,8.291,13.439,7.304,9.187,14.356,6.585,5.513
2021-03-30,8.573,18.584,13.583,8.207,14.579,7.693,6.954,17.449,6.102,3.711,6.981,6.192,9.358,21.344,14.874,13.371,4.097,15.667,7.927,11.919,12.428,7.82,32.712,8.392,13.487,7.321,9.044,14.976,6.54,5.332
2021-03-31,8.66,17.627,13.456,7.914,13.993,7.891,7.377,18.513,6.267,3.665,6.808,6.078,9.462,21.009,14.519,13.719,3.972,16.194,8.084,12.124,12.134,7.754,32.523,8.485,13.363,7.418,8.895,14.58,6.804,5.537
2021-04-01,8.684,16.669,13.358,7.574,14.621,7.977,7.096,17.946,6.403,3.643,6.316,5.969,9.562,21.466,14.128,13.73,4.104,16.237,8.341,13.26,12.148,7.766,32.085,8.416,13.594,6.958,8.601,14.917,6.544,5.565
2021-04-02,8.831,17.438,13.617,7.496,14.381,8.107,7.4,17.913,6.317,3.748,6.266,6.108,9.299,21.184,14.21,14.02,4.142,15.962,8.129,13.143,12.33,7.882,30.16,8.433,13.801,6.564,8.814,14.649,6.611,5.428
2021-04-05,8.881,17.192,13.441,7.169,14.45,8.419,7.481,18.0,6.189,3.727,6.418,6.173,9.349,21.118,13.951,14.446,3.989,15.845,8.09,13.82,12.338,7.898,29.858,8.235,13.601,6.66,9.333,14.632,6.629,5.445
2021-04-06,9.004,17.026,13.253,7.246,14.334,8.727,7.558,18.264,6.161,3.853,6.243,5.965,9.09,20.658,13.938,15.003,3.96,15.962,7.946,13.428,12.527,7.677,28.724,8.453,13.372,6.563,8.938,14.83,6.673,5.58
2021-04-07,8.953,18.148,13.511,7.451,13.985,8.528,7.884,18.669,5.925,4.05,6.462,5.707,9.237,20.214,13.247,15.096,3.888,16.408,7.78,13.854,12.754,7.799,28.425,8.453,13.196,6.84,9.066,14.785,6.723,5.242
2021-04-08,8.541,17.656,13.158,7.233,13.806,8.728,7.809,18.462,5.596,4.217,6.063,5.791,9.321,19.612,13.667,14.85,3.661,15.788,7.64,13.486,12.247,7.997,29.64,8.564,13.535,6.575,9.213,14.743,6.838,5.143
2021-04-09,8.474,17.868,13.119,7.083,14.09,8.794,7.65,18.732,5.816,4.157,5.963,5.538,9.123,20.314,12.701,14.9,3.855,15.677,7.643,13.79,12.36,7.863,31.121,8.478,13.7,6.275,9.403,15.16,6.948,5.359
2021-04-12,8.34,19.194,13.532,6.954,14.385,8.958,7.673,19.431,5.91,4.228,5.951,5.774,9.579,20.365,12.512,14.596,3.989,15.858,7.823,13.912,12.908,7.622,28.373,8.436,13.45,6.427,9.657,15.039,7.116,5.416
2021-04-13,8.265,19.364,13.283,6.737,14.316,9.035,7.732,18.53,6.027,4.326,5.933,5.7,9.991,20.357,12.822,13.919,3.986,16.143,7.75,13.285,13.058,7.605,28.925,8.381,13.505,6.326,9.472,14.742,6.865,5.5
2021-04-14,8.11,18.986,13.763,6.942,14.139,8.886,7.768,19.125,6.045,4.363,6.173,5.891,10.168,21.506,12.752,14.216,3.819,16.038,7.991,13.319,13.015,7.556,28.611,8.396,13.625,6.583,9.646,14.256,6.936,5.504
2021-04-15,8.352,18.423,13.414,6.731,14.195,9.085,7.847,19.476,5.972,4.433,6.051,5.671,10.011,21.442,12.216,14.238,3.988,16.479,7.813,13.459,13.205,7.281,29.433,8.447,13.627,6.369,9.804,14.659,7.156,5.633
2021-04-16,8.326,19.194,13.548,6.889,13.678,8.847,8.147,19.546,5.977,4.611,6.011,5.745,10.143,21.64,11.631,13.888,4.079,16.323,7.432,13.695,13.129,7.35,30.579,8.258,13.583,6.396,10.23,15.523,7.268,5.616
2021-04-19,8.523,18.134,13.622,6.81,13.571,8.815,8.283,19.282,6.09,4.744,5.707,5.749,10.408,22.014,11.781,13.767,3.909,16.739,7.481,13.48,13.332,7.276,31.513,8.371,13.351,6.123,10.873,15.369,7.626,5.718
2021-04-20,8.469,18.908,13.154,6.537,13.022,8.904,8.142,20.281,6.101,4.549,5.502,5.721,10.038,22.109,11.827,13.791,4.028,16.785,7.599,13.221,13.226,7.135,30.695,8.165,14.239,6.046,10.485,15.146,7.596,6.16
2021-04-21,8.725,19.739,13.467,6.457,12.928,8.859,7.983,20.455,6.166,4.885,5.505,5.647,10.091,22.12,11.41,13.912,4.007,17.722,7.418,13.416,12.766,7.238,30.449,8.105,14.424,6.076,10.572,16.003,7.477,6.168
2021-04-22,8.532,19.432,12.991,6.367,13.299,8.838,8.094,20.531,5.988,4.916,5.559,5.514,10.169,21.295,11.523,13.978,4.096,17.036,7.521,13.462,12.732,7.261,29.452,8.112,14.544,5.917,10.508,16.713,7.647,6.301
2021-04-23,8.625,19.986,13.511,6.103,13.388,8.547,8.098,20.479,5.99,5.117,5.671,5.491,10.127,21.14,12.082,13.635,4.131,16.785,7.446,13.306,12.735,7.15,29.766,8.042,15.151,5.858,10.698,16.559,7.689,6.438
2021-04-26,8.414,20.034,13.939,6.037,12.908,8.579,7.811,20.799,6.011,4.867,5.577,5.423,10.258,22.256,12.218,13.671,4.45,16.412,7.55,13.15,12.769,7.192,29.14,7.792,15.285,5.865,10.915,16.78,7.774,6.696
2021-04-27,8.481,21.02,13.736,6.148,12.591,8.193,7.877,19.836,6.013,4.896,5.633,5.526,10.583,22.495,12.021,13.737,4.488,16.349,7.501,13.855,13.248,7.25,31.126,7.947,15.958,6.22,10.967,15.941,7.499,6.513
2021-04-28,8.727,20.968,13.797,6.134,12.649,8.171,7.933,18.967,6.148,5.077,5.606,5.536,10.439,23.066,12.616,13.375,4.527,16.935,7.638,13.007,13.56,7.281,28.957,8.051,15.581,6.114,11.119,15.887,7.517,6.794
2021-04-29,8.465,20.46,13.761,5.642,12.162,8.093,8.004,18.565,5.966,4.962,5.603,5.493,10.469,22.294,13.61,13.506,4.426,16.629,7.806,13.759,13.669,7.419,29.285,8.111,15.961,5.933,11.41,15.777,7.681,6.802
2021-04-30,8.329,20.716,13.261,5.83,12.164,8.131,8.004,18.484,6.107,5.287,5.913,5.596,10.789,22.284,13.901,12.974,4.328,17.655,7.876,13.642,13.258,7.336,28.822,7.873,16.026,5.815,11.158,15.815,7.666,6.738
2021-05-03,8.365,20.824,12.991,5.901,12.742,8.114,8.009,17.948,6.338,4.939,5.773,5.629,10.605,21.915,13.922,12.915,4.506,17.784,7.983,13.163,13.056,7.207,29.277,8.304,16.394,5.852,10.976,15.601,7.526,6.764
2021-05-04,8.336,20.381,12.995,5.952,12.676,8.289,8.243,18.043,6.45,4.992,5.774,5.569,10.401,22.152,14.092,12.945,4.42,18.238,8.276,13.066,12.507,7.205,29.733,8.155,16.729,6.093,11.142,15.07,7.599,6.468
2021-05-05,8.126,20.216,13.02,6.427,13.133,8.34,8.434,17.312,6.351,5.031,5.68,5.613,10.228,22.118,13.986,13.059,4.357,17.634,8.114,13.374,12.318,7.471,32.173,7.954,16.871,6.186,11.321,14.565,7.658,6.734
2021-05-06,8.297,19.372,13.483,6.002,13.14,8.393,8.544,18.479,6.459,4.749,5.688,5.449,10.243,21.227,13.913,13.23,4.405,17.542,7.805,13.674,11.545,7.404,29.413,8.168,17.066,5.95,11.892,14.559,7.875,6.703
2021-05-07,8.304,19.08,13.341,6.108,13.764,8.263,8.623,18.536,6.401,4.604,5.75,5.374,10.017,22.359,13.372,13.434,4.409,18.052,7.776,13.498,11.582,7.531,30.464,8.613,17.404,6.222,11.276,15.276,7.629,6.896
2021-05-10,8.5,19.508,13.171,6.231,13.636,8.217,8.678,18.62,6.538,4.634,5.647,5.536,9.677,21.804,12.699,13.61,4.479,18.389,7.937,13.248,11.81,7.596,30.818,8.265,17.054,5.943,11.125,14.861,7.687,7.127
2021-05-11,8.549,18.259,13.438,5.874,13.643,8.213,8.703,16.68,6.472,4.717,5.516,5.593,9.304,22.103,12.589,13.337,4.468,18.144,7.808,14.079,11.468,7.433,29.736,8.276,17.128,5.915,11.185,14.432,7.575,6.753
2021-05-12,8.368,18.692,13.748,6.069,14.152,8.173,9.003,17.605,6.625,4.702,5.456,5.452,9.048,21.775,12.877,13.128,4.652,18.046,7.949,13.744,11.6,7.347,30.79,8.497,16.431,6.043,10.838,14.924,7.803,6.819
2021-05-13,8.293,18.702,13.691,6.005,13.914,8.162,9.548,18.204,6.63,4.76,5.507,5.521,9.373,21.08,13.756,12.692,4.482,17.745,8.239,13.958,11.877,7.205,32.002,8.502,16.644,6.235,11.444,14.821,7.916,6.634
2021-05-14,8.502,18.321,13.801,5.797,13.768,7.982,9.649,19.818,6.738,4.813,5.797,5.582,9.627,20.797,14.085,12.561,4.513,18.004,8.053,14.739,11.833,7.216,33.142,8.461,16.947,6.238,11.528,14.146,8.202,6.587
2021-05-17,8.285,19.217,13.619,6.045,13.563,7.786,9.687,19.151,6.953,4.855,5.596,5.835,9.132,20.57,14.108,12.654,4.606,17.823,8.296,14.335,12.718,7.179,31.883,8.268,16.413,6.0,11.646,14.586,8.049,6.57
2021-05-18,8.214,19.45,13.592,6.078,13.63,7.785,9.596,18.615,6.875,4.813,5.961,5.945,9.276,21.073,14.008,12.424,4.487,17.585,8.614,15.058,12.425,7.084,29.842,8.291,16.417,6.05,11.506,14.367,7.955,6.138
2021-05-19,8.303,19.05,12.85,5.887,13.499,7.872,9.752,18.24,6.828,5.141,5.975,5.907,9.141,20.768,14.344,12.728,4.589,17.888,8.625,14.579,12.551,7.058,30.088,8.461,16.003,6.076,11.933,15.038,7.747,6.0
2021-05-20,8.457,19.187,12.451,5.873,14.332,7.971,10.062,19.06,6.971,5.163,5.907,5.801,9.193,19.959,13.654,12.86,4.431,17.87,8.517,14.981,12.372,7.075,30.565,8.386,15.81,5.836,11.882,15.18,7.656,5.891
2021-05-21,8.584,19.799,12.766,5.634,13.526,7.796,10.09,18.207,7.042,5.12,6.044,5.626,9.447,19.143,13.105,13.01,3.969,17.939,8.608,15.447,12.464,7.065,29.096,8.348,15.138,5.684,12.868,15.223,7.387,5.737
2021-05-24,8.351,18.719,12.575,6.094,13.954,7.78,10.106,18.231,7.093,4.88,6.32,5.463,9.591,19.319,13.041,12.251,4.149,17.518,8.838,16.23,12.935,7.06,28.983,8.197,15.245,5.696,12.617,15.46,7.505,5.347
2021-05-25,8.67,19.123,12.233,5.785,13.569,7.861,10.04,17.554,7.418,5.011,5.971,5.565,9.665,20.089,13.018,12.681,4.095,17.7,8.649,16.801,13.093,7.344,29.096,8.346,15.081,5.792,12.475,15.196,7.796,5.428
2021-05-26,8.643,18.961,12.426,5.889,13.592,7.71,9.518,18.925,7.247,4.901,5.882,5.659,9.354,20.355,12.77,12.957,4.242,18.183,8.414,17.233,12.977,7.384,30.124,8.44,14.861,6.031,12.469,14.692,7.928,5.472
2021-05-27,8.644,19.222,13.144,5.823,14.099,7.642,9.587,18.776,7.2,4.941,5.83,5.557,9.376,19.821,12.297,12.765,4.17,18.002,8.828,16.889,12.865,7.661,30.776,8.322,14.842,5.922,12.569,14.324,8.044,5.528
2021-05-28,8.643,20.631,13.382,6.066,13.805,7.702,9.834,18.34,7.574,4.89,5.665,5.881,9.15,20.217,11.735,12.816,4.105,17.576,8.965,17.257,13.557,7.582,31.059,8.49,14.87,6.05,12.94,14.474,8.102,5.564
2021-05-31,8.605,19.918,13.57,6.042,12.777,7.849,9.297,18.317,7.655,4.788,5.652,5.668,9.09,20.288,11.902,12.69,3.907,17.841,8.919,17.013,13.369,7.731,30.786,8.848,14.611,6.2,13.465,14.8,8.087,5.431
2021-06-01,8.452,19.684,13.61,6.1,13.172,7.958,9.589,18.118,7.614,4.812,5.874,5.635,9.15,20.288,12.259,12.873,4.052,17.873,8.829,16.452,13.939,7.71,30.223,8.394,14.763,6.13,13.269,15.304,7.856,5.358
2021-06-02,8.4,18.866,14.318,6.236,13.718,8.032,9.703,16.988,7.525,4.675,5.685,5.736,9.074,20.527,12.062,12.644,4.176,17.633,8.808,16.868,13.566,7.737,31.017,8.909,14.688,6.266,13.292,15.139,7.941,5.441
2021-06-03,8.603,19.275,14.861,6.219,13.533,8.296,9.37,17.632,7.526,4.507,5.501,5.492,9.42,20.354,11.994,12.69,4.242,17.713,8.785,16.25,13.331,7.553,30.179,8.88,14.682,6.48,13.72,15.17,8.067,5.55
2021-06-04,8.387,19.692,15.011,6.378,13.262,8.434,9.317,17.641,7.853,4.546,5.227,5.494,9.506,19.761,12.225,12.722,4.036,17.975,9.346,16.275,13.689,7.8,30.536,8.834,15.008,6.606,13.018,15.893,8.215,5.431
2021-06-07,8.012,18.01,14.931,6.702,13.012,8.444,9.473,17.206,7.675,4.584,5.258,5.367,9.555,20.121,11.553,12.337,4.288,17.758,9.403,16.801,13.197,7.837,30.848,9.012,14.621,7.206,12.854,16.828,8.415,5.551
2021-06-08,8.202,19.183,15.035,7.017,13.126,8.519,9.096,16.365,7.499,4.706,5.506,5.454,9.592,19.888,12.205,12.467,4.235,18.163,9.266,17.258,14.222,7.76,31.211,8.975,14.558,7.038,13.078,16.966,8.356,5.472
2021-06-09,8.252,20.019,15.312,6.484,12.878,8.249,9.078,16.263,7.464,4.448,5.507,5.289,9.976,20.604,11.624,12.499,4.133,17.281,9.448,17.579,13.739,7.942,31.953,9.207,14.399,7.184,13.387,18.02,8.509,5.624
2021-06-10,8.362,17.923,15.313,6.608,12.129,8.408,8.995,15.958,7.552,4.597,5.538,5.353,10.01,21.111,11.755,12.307,4.027,17.744,9.346,17.874,14.188,7.982,31.954,9.287,13.869,7.579,13.49,16.87,8.379,5.704
2021-06-11,8.625,17.233,15.167,6.783,12.024,8.169,9.558,16.156,7.692,4.412,5.564,5.114,9.856,20.595,10.977,11.884,3.971,17.653,9.065,17.965,14.074,8.289,30.418,9.21,13.443,7.223,13.878,16.604,8.44,5.672
2021-06-14,8.51,17.519,14.979,6.858,11.98,8.277,9.142,17.578,7.703,4.427,5.783,5.198,9.949,21.378,11.261,11.787,4.05,17.81,8.843,18.66,13.373,8.548,30.699,9.149,13.254,7.002,13.566,16.185,8.248,5.755
2021-06-15,8.537,17.58,14.446,7.131,11.937,8.305,9.28,17.827,7.882,4.535,6.097,5.069,9.714,22.115,11.431,11.513,3.939,18.118,9.065,17.247,13.503,8.358,29.831,9.315,13.639,7.064,13.257,16.507,8.237,5.767
2021-06-16,8.614,18.301,14.391,7.136,11.999,8.56,9.406,17.396,7.723,4.402,5.915,4.941,9.54,21.541,10.29,11.478,4.181,17.596,9.139,17.153,13.483,8.356,31.177,9.541,13.888,7.041,13.199,15.991,7.932,5.778
2021-06-17,8.808,17.908,14.545,7.354,12.275,8.45,9.066,16.472,7.809,4.201,6.028,5.015,9.54,21.754,10.444,11.586,4.01,17.888,9.47,17.422,13.614,8.072,29.47,9.387,13.986,7.203,12.685,15.364,7.939,5.619
2021-06-18,8.973,18.72,14.072,7.129,12.935,8.414,9.241,16.278,7.656,4.299,5.954,4.962,9.706,21.69,10.883,11.18,4.09,17.468,9.509,18.317,13.613,7.763,29.311,9.332,14.087,7.282,12.884,15.395,8.101,5.79
2021-06-21,8.833,17.617,13.781,6.897,12.258,8.576,8.722,16.003,7.541,4.277,5.949,5.039,9.459,21.459,10.261,10.993,3.997,17.334,9.585,17.806,13.491,7.509,28.408,9.019,14.076,6.992,13.193,15.131,8.21,5.985
2021-06-22,8.609,18.127,14.173,6.576,12.677,8.719,8.671,15.496,7.641,4.169,5.746,5.058,9.542,20.442,10.491,11.462,3.944,18.172,9.686,17.326,13.488,7.301,27.343,8.948,13.644,6.913,13.584,15.471,8.216,5.993
2021-06-23,8.565,17.866,13.893,6.791,12.591,8.465,8.401,15.959,7.739,4.185,5.878,5.106,9.422,21.146,10.226,11.481,3.921,18.074,9.41,17.268,13.556,7.448,28.245,8.789,13.685,6.973,13.921,14.858,8.338,5.682
2021-06-24,8.311,17.587,14.061,6.892,12.534,8.68,8.205,16.962,7.705,4.154,6.193,4.802,9.59,21.257,10.188,11.343,4.006,17.267,9.444,17.129,13.519,7.321,28.301,8.664,13.809,6.864,13.716,14.681,8.206,5.898
2021-06-25,8.479,16.518,13.669,7.193,11.861,8.571,8.39,15.955,7.766,4.172,6.112,4.842,9.757,22.383,10.316,11.182,3.985,17.796,8.975,16.619,13.24,7.268,28.941,8.743,14.158,6.985,13.212,13.909,7.826,6.028
2021-06-28,8.417,16.529,12.977,7.161,12.341,8.599,8.495,16.886,7.759,4.102,6.196,5.004,9.588,22.638,10.912,11.338,4.053,17.345,9.215,16.753,13.68,7.195,28.584,8.9,14.275,6.862,14.301,13.373,7.969,6.067
2021-06-29,8.361,17.331,13.3,7.276,11.357,8.487,8.404,16.689,7.662,4.157,6.425,4.912,9.058,23.156,10.901,11.314,3.99,17.087,9.011,17.237,14.099,7.209,28.651,8.34,13.939,6.969,13.977,13.812,7.9,6.382
2021-06-30,8.224,16.748,13.533,7.155,11.352,8.365,8.18,17.017,7.457,4.211,6.458,4.956,9.106,23.552,10.84,11.229,4.008,17.324,8.775,16.686,13.866,7.348,28.163,8.735,14.306,7.192,13.964,13.021,7.992,6.545
2021-07-01,8.453,16.629,13.627,7.444,12.105,8.24,8.066,15.808,7.45,3.947,6.239,4.704,9.229,24.26,10.831,11.111,3.895,17.009,9.22,16.939,13.409,7.536,28.37,8.877,14.398,7.019,14.653,13.971,7.97,6.546
2021-07-02,8.497,16.721,13.617,7.43,11.792,7.957,8.074,15.92,7.479,3.843,6.2,4.612,9.43,23.847,10.284,10.902,3.796,16.924,9.037,17.105,13.947,7.406,30.679,8.539,14.296,7.058,14.395,13.502,8.044,6.775
2021-07-05,8.432,16.175,14.154,7.485,12.079,7.821,7.978,15.701,7.741,3.943,6.338,4.529,9.495,23.625,10.752,10.742,3.701,16.998,8.862,16.385,14.635,7.527,30.902,8.528,14.237,6.903,14.534,13.938,7.952,6.645
2021-07-06,8.525,16.341,14.046,7.878,11.762,8.026,7.765,15.557,7.998,3.953,6.565,4.61,9.113,23.51,9.987,10.693,3.486,16.799,8.539,16.118,15.177,7.351,32.125,8.614,14.277,7.25,14.599,13.442,7.943,6.73
2021-07-07,8.511,16.676,13.753,7.512,11.418,7.82,7.815,15.277,7.746,3.912,6.519,4.63,8.684,23.123,9.85,10.576,3.548,16.847,8.396,16.922,14.703,7.25,32.185,8.682,14.878,6.982,14.861,14.109,7.596,6.712
2021-07-08,8.603,16.556,13.849,7.7,11.612,7.976,7.787,14.633,7.666,3.98,6.558,4.642,8.698,22.117,9.609,10.673,3.37,16.73,8.487,16.887,14.406,7.306,33.464,8.386,15.071,6.793,15.435,13.625,7.525,6.82
2021-07-09,8.81,15.505,14.24,7.721,11.847,8.085,7.787,14.932,7.63,3.78,6.689,4.622,8.78,21.676,9.577,10.479,3.339,16.836,8.524,17.524,14.396,7.302,33.699,8.098,15.077,6.794,15.014,13.026,7.772,6.844
2021-07-12,8.766,16.565,14.37,7.832,11.668,8.101,7.862,14.519,7.69,3.73,6.499,4.531,9.072,20.759,9.269,10.711,3.389,17.068,8.696,16.94,14.595,7.337,33.395,8.071,15.226,6.915,15.37,12.778,7.862,6.753
2021-07-13,8.848,16.416,14.768,7.933,11.315,8.058,8.077,14.459,7.901,3.549,6.497,4.56,9.191,21.528,9.991,10.786,3.366,16.763,8.806,16.711,14.66,7.163,33.583,8.24,15.416,6.629,15.688,12.681,7.769,7.043
2021-07-14,8.924,16.425,15.378,8.113,11.128,8.359,8.056,15.071,8.035,3.607,6.362,4.726,9.356,22.049,9.844,10.8,3.46,16.454,8.885,16.024,14.842,7.172,31.77,8.189,15.556,6.707,15.072,12.312,7.6,7.059
2021-07-15,9.109,16.325,14.875,7.772,11.088,8.284,8.152,15.851,8.119,3.602,6.213,4.703,9.707,22.598,10.328,10.564,3.52,16.837,8.455,15.492,14.874,7.395,31.679,8.146,16.145,7.026,14.734,12.743,7.432,7.357
2021-07-16,9.207,16.011,14.826,7.887,10.767,8.372,8.029,15.785,7.897,3.496,6.236,4.602,9.812,21.511,9.885,10.861,3.648,17.171,8.303,15.253,14.866,7.303,31.153,7.887,16.46,6.844,14.225,12.906,7.481,7.511
2021-07-19,9.212,15.106,14.724,7.693,11.152,8.313,8.032,16.039,7.844,3.483,6.376,4.692,9.513,21.91,10.22,10.743,3.55,16.992,8.365,15.596,15.012,7.109,29.457,7.868,16.712,7.13,14.378,12.992,7.972,7.563
2021-07-20,9.102,15.312,14.955,7.698,10.921,8.55,8.156,16.592,7.845,3.417,6.616,4.684,9.558,21.515,10.688,10.596,3.715,16.951,8.483,14.95,14.592,7.268,30.257,7.919,16.686,7.464,13.872,12.274,7.81,7.25
2021-07-21,9.15,15.412,14.314,7.39,10.768,8.176,7.962,15.988,7.878,3.434,6.798,4.707,9.891,22.546,10.309,11.148,3.663,16.925,8.446,14.325,13.987,7.263,30.602,8.194,16.62,7.279,14.075,12.885,7.752,6.704
2021-07-22,8.974,15.962,14.881,7.613,10.488,8.171,7.92,15.906,7.722,3.455,6.94,4.692,9.623,23.045,10.387,10.637,3.661,16.789,8.634,13.521,14.331,7.204,28.76,7.998,16.263,7.479,14.467,13.416,7.751,6.671
2021-07-23,9.081,16.89,14.33,7.695,10.044,7.99,7.875,16.052,7.764,3.391,7.017,4.703,9.409,23.162,10.561,10.539,3.689,16.859,8.64,13.414,14.203,7.101,28.792,8.413,16.546,7.516,14.575,13.189,8.164,6.854
2021-07-26,9.09,16.284,14.473,8.042,10.331,8.058,7.654,16.366,7.967,3.462,6.8,4.677,9.525,23.491,11.144,10.574,3.705,16.705,8.528,12.998,14.168,6.87,29.273,8.546,16.344,7.457,15.33,13.003,8.089,6.952
2021-07-27,9.18,17.218,14.344,7.547,10.097,7.938,7.587,17.167,7.663,3.366,6.684,4.846,9.713,24.013,10.783,10.477,3.825,16.414,8.67,12.478,13.305,6.981,29.107,8.81,16.678,7.643,15.216,12.152,7.78,7.204
2021-07-28,9.092,17.088,14.168,7.398,10.215,8.181,7.977,18.003,7.729,3.38,6.776,4.928,9.606,24.302,10.636,10.629,3.748,16.486,8.815,12.593,13.593,7.121,28.434,8.834,16.572,8.034,14.706,12.036,7.954,7.123
